410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm,label
1.365946851011797,1.51330750058539,1.6252799230781234,1.302462395179623,1.5323812152912102,1.5478144204068338,1.3101130002622807,1.2783500452953689,1.3097343168165112,1.1688629426233381,1.6384309721315164,1.3090339264935842,1.1633784678233772,1.2256366877191507,1.3008758845570338,1.2954153695485406,1.3743381275646132,1.0597489158819529,PS
1.6544390884430984,2.009510901304544,2.3392582935266706,1.5833033770983371,1.906228277295075,1.9665797303235766,1.4967318081816459,1.550815823289473,1.706413526016931,1.408908943903599,2.393285535308829,1.5330660044273352,1.5935980197323847,1.543181842297272,1.602300259658705,1.6447255830352834,1.654037238431052,1.1796986056623016,PS
2.2441015758701535,1.7797512293836883,1.8469412163882346,1.7462858563836072,1.8391866547006135,1.816991026784764,1.4253132565586442,1.6843506812992652,2.005879856405874,1.557297425015193,2.0705582011276538,1.4166185542162635,1.5963342470148787,1.49842106908017,1.5042866294097597,1.1360415988207258,1.2003740184483243,1.098622511461372,PS
2.1128044859490243,2.300630498061421,2.8623316845236833,2.3196715467432893,2.3425044919424445,2.3536849733756164,2.4884556925168297,2.1975859712128196,2.2182937328517913,1.9649776985592238,3.6652914621903596,2.0037734370335674,1.8814095969972393,1.8131507449311206,2.1005042280711033,3.133700185242982,1.8805497164655276,1.3444159990228495,PS
1.9889742384859443,2.133761558088889,2.59997706533669,2.3410320461334906,2.438676408091896,2.4317670812454946,2.488277417285402,2.2165532870916245,2.3436181541272827,1.9026527561413993,3.4036151968813164,2.0861048504620054,1.8804786549924069,1.7558815486336494,2.196897207175295,3.004885270045085,1.996982922647713,1.2176746384179802,PS
1.8048494921140554,2.474689606517153,3.0709648766036777,1.8194449635281629,2.3724130671613786,2.6391505661619887,1.8511611568598016,1.75670994672145,1.9347858133005102,1.5392587403478022,3.85560304965672,1.9091336674722303,1.886365517711406,1.8327903742757994,1.9017832782074104,2.4200486613443415,1.9568856360947378,1.257187851416461,PS
1.3696658053242536,1.5082679429762114,1.6261467620971246,1.3034118111292217,1.5342447778619444,1.5487835890832848,1.314103045254671,1.2772083506237857,1.3058715784317014,1.161493465376686,1.636513499554398,1.3047528469089094,1.1589615250668361,1.2271015441604143,1.2977327551565354,1.293201741054579,1.3726578173570239,1.0565830173035375,PS
1.6535569471358156,2.0066096241807783,2.334264468817005,1.5847165349084216,1.9060262004694664,1.9711443386730976,1.4927851443226725,1.5542452302233234,1.7077850286195906,1.407915975701877,2.390235890873757,1.5283990741612672,1.59365031236945,1.5428471390574767,1.5973795071130705,1.6480019865172262,1.6546352086056997,1.174011321680896,PS
2.2459531458472117,1.7803750877556397,1.847296573645925,1.7461862136794821,1.837136927887263,1.8165190168426202,1.4227052383869472,1.685224471606318,2.0050951608088092,1.5644451876429135,2.069774686272454,1.4194997816185018,1.5945768735115233,1.4998922557328012,1.5057793168795441,1.1295780299282279,1.2022702086067392,1.0971818233034445,PS
2.1101533283619913,2.297806257160106,2.8615118574058087,2.322426127120012,2.343132784720303,2.357726822239304,2.489260939846723,2.1936016013776936,2.217591434477352,1.9629506758582465,3.6622050669362034,2.002060741674097,1.8829670272642953,1.810522182978306,2.101885381041147,3.131184497624801,1.878467432628515,1.3450756867990845,PS
1.9896868665725418,2.1320290621470606,2.599604741276633,2.3409250049930215,2.4434630566495854,2.4292000688140263,2.495314850044035,2.2151248242480537,2.3414980908733334,1.9079860094207655,3.400065809048652,2.084154939617825,1.8876456471987995,1.7574542849835084,2.201736647838208,3.00484683161795,1.99738350717903,1.2204219560888738,PS
1.803713333368868,2.4726603022518705,3.0735612159747494,1.813346150391043,2.3726028582457657,2.635978520246058,1.846558354281467,1.7561404650364123,1.929662612148032,1.5403897644304247,3.854282521200036,1.9054458989309597,1.8859372655692663,1.831567207819591,1.8987751864941422,2.423862288266814,1.9588806155739584,1.2575586360207593,PS
1.3696847637491916,1.5122053887502405,1.628816872215929,1.302851751742841,1.5307827101609452,1.5434893392590565,1.313848220077227,1.2747507081675236,1.3099127377092175,1.1644489743347504,1.6385177256538148,1.3057565692054252,1.1621593020805818,1.2272838234557546,1.3028411285421067,1.2945363241455021,1.3734988364650338,1.0577652020260582,PS
1.6556700941015774,2.0081275780278527,2.33944344089043,1.5815050349658686,1.903322468701623,1.9722794890108666,1.4950184318078958,1.5486117460937519,1.7070870243275196,1.4109763577729533,2.391179613234383,1.5314032640950517,1.5946130823344722,1.541656073763124,1.6016410973130843,1.644725726081761,1.6541238856004339,1.173985363619964,PS
2.2465659327495495,1.786926894146214,1.8497521802359964,1.7485349105870547,1.836769906510691,1.8192412810952592,1.42748672054059,1.6866106684540916,2.0045735277840664,1.5641237740472402,2.072671994163651,1.4150018318703044,1.595583430337591,1.4999523052354446,1.5034037968215666,1.1337392716818038,1.1996529327258756,1.0941029574881154,PS
2.114178758756594,2.301596929957899,2.858948166460401,2.3218338457610996,2.348162879299063,2.3567838087261754,2.495205494883223,2.1950088124875293,2.214472972114913,1.964586126431662,3.668581432905506,2.002870681842896,1.8841893630717987,1.8167133430401345,2.0981212767536395,3.133099264676465,1.8794981494667538,1.3399244792917537,PS
1.9957353619873663,2.1338496698378213,2.60469042790282,2.3389171965168867,2.443685122032434,2.426010880309253,2.489761107707585,2.2193319384608206,2.3426308600181858,1.9050246719888815,3.404634217575582,2.084895282910297,1.8813000477434352,1.754884996315219,2.2006257781939174,3.0076774037228753,2.000239436321702,1.2200624653160372,PS
1.8049211871217836,2.4770935715959,3.0692867066722913,1.817713391073463,2.3678405202884276,2.6390233761962048,1.8501492005637508,1.759886454191257,1.9272302639043222,1.5423781470005955,3.8533218813066417,1.9096766208410356,1.8801472864371815,1.8310861171900628,1.89752845336491,2.42399457376598,1.9640059387158482,1.2620352888690525,PS
1.3659950258576425,1.514855335055197,1.624365565204682,1.2961364226138536,1.5308568971467222,1.542974875491159,1.3114418865380786,1.2777068803949903,1.3031432454457466,1.1652865482703745,1.6417291756041112,1.3064948989710625,1.1625568907893498,1.2299061356058796,1.302745659152448,1.2970333848548568,1.3728497774272737,1.0557883378663653,PS
1.6507972004599782,2.007588978879404,2.3330790045876695,1.5803338368188389,1.902026216533054,1.9682094375925383,1.4958585743606112,1.554429221938269,1.7075881994085402,1.4118295845607456,2.3974473766436684,1.531388249733922,1.596097126446578,1.540489396332483,1.6004438274915234,1.6506370804242094,1.6558954814356872,1.1762797872936976,PS
